55616,"TWO HARBORS, MN",TWO HARBORS,MN,LAKE
56178,"TYLER, MN",TYLER,MN,LINCOLN
56585,"ULEN, MN",ULEN,MN,CLAY
56586,"UNDERWOOD, MN",UNDERWOOD,MN,OTTER TAIL
56384,"UPSALA, MN",UPSALA,MN,MORRISON
55979,"UTICA, MN",UTICA,MN,WINONA
56587,"VERGAS, MN",VERGAS,MN,OTTER TAIL
55085,"VERMILLION, MN",VERMILLION,MN,DAKOTA
56481,"VERNDALE, MN",VERNDALE,MN,WADENA
56090,"VERNON CENTER, MN",VERNON CENTER,MN,BLUE EARTH
56292,"VESTA, MN",VESTA,MN,REDWOOD
55386,"VICTORIA, MN",VICTORIA,MN,CARVER
56760,"VIKING, MN",VIKING,MN,MARSHALL
56385,"VILLARD, MN",VILLARD,MN,POPE
56588,"VINING, MN",VINING,MN,OTTER TAIL
55792,"VIRGINIA, MN",VIRGINIA,MN,SAINT LOUIS
55981,"WABASHA, MN",WABASHA,MN,WABASHA
56293,"WABASSO, MN",WABASSO,MN,REDWOOD
55387,"WACONIA, MN",WACONIA,MN,CARVER
56482,"WADENA, MN",WADENA,MN,WADENA
56386,"WAHKON, MN",WAHKON,MN,MILLE LACS
56387,"WAITE PARK, MN",WAITE PARK,MN,STEARNS
56091,"WALDORF, MN",WALDORF,MN,WASECA
56484,"WALKER, MN",WALKER,MN,CASS
56180,"WALNUT GROVE, MN",WALNUT GROVE,MN,REDWOOD
55982,"WALTHAM, MN",WALTHAM,MN,MOWER
55983,"WANAMINGO, MN",WANAMINGO,MN,GOODHUE
56294,"WANDA, MN",WANDA,MN,REDWOOD
56761,"WANNASKA, MN",WANNASKA,MN,ROSEAU
55793,"WARBA, MN",WARBA,MN,ITASCA
56762,"WARREN, MN",WARREN,MN,MARSHALL
56763,"WARROAD, MN",WARROAD,MN,ROSEAU
55087,"WARSAW, MN",WARSAW,MN,RICE
56093,"WASECA, MN",WASECA,MN,WASECA
56685,"WASKISH, MN",WASKISH,MN,BELTRAMI
55388,"WATERTOWN, MN",WATERTOWN,MN,CARVER
56096,"WATERVILLE, MN",WATERVILLE,MN,LE SUEUR
55389,"WATKINS, MN",WATKINS,MN,MEEKER
56295,"WATSON, MN",WATSON,MN,CHIPPEWA
56589,"WAUBUN, MN",WAUBUN,MN,BECKER
55390,"WAVERLY, MN",WAVERLY,MN,WRIGHT
55391,"WAYZATA, MN",WAYZATA,MN,HENNEPIN
55088,"WEBSTER, MN",WEBSTER,MN,RICE
55089,"WELCH, MN",WELCH,MN,GOODHUE
56181,"WELCOME, MN",WELCOME,MN,MARTIN
56097,"WELLS, MN",WELLS,MN,FARIBAULT
56590,"WENDELL, MN",WENDELL,MN,GRANT
55985,"WEST CONCORD, MN",WEST CONCORD,MN,DODGE
56389,"WEST UNION, MN",WEST UNION,MN,TODD
56183,"WESTBROOK, MN",WESTBROOK,MN,COTTONWOOD
56296,"WHEATON, MN",WHEATON,MN,TRAVERSE
55090,"WILLERNIE, MN",WILLERNIE,MN,WASHINGTON
56686,"WILLIAMS, MN",WILLIAMS,MN,LAKE OF THE WOODS
56201,"WILLMAR, MN",WILLMAR,MN,KANDIYOHI
55795,"WILLOW RIVER, MN",WILLOW RIVER,MN,PINE
56185,"WILMONT, MN",WILMONT,MN,NOBLES
56101,"WINDOM, MN",WINDOM,MN,COTTONWOOD
56592,"WINGER, MN",WINGER,MN,POLK
56098,"WINNEBAGO, MN",WINNEBAGO,MN,FARIBAULT
55987,"WINONA, MN",WINONA,MN,WINONA
55395,"WINSTED, MN",WINSTED,MN,MCLEOD
55396,"WINTHROP, MN",WINTHROP,MN,SIBLEY
55796,"WINTON, MN",WINTON,MN,SAINT LOUIS
56593,"WOLF LAKE, MN",WOLF LAKE,MN,BECKER
56594,"WOLVERTON, MN",WOLVERTON,MN,WILKIN
56297,"WOOD LAKE, MN",WOOD LAKE,MN,YELLOW MEDICINE
56186,"WOODSTOCK, MN",WOODSTOCK,MN,PIPESTONE
56187,"WORTHINGTON, MN",WORTHINGTON,MN,NOBLES
55797,"WRENSHALL, MN",WRENSHALL,MN,CARLTON
55798,"WRIGHT, MN",WRIGHT,MN,CARLTON
55990,"WYKOFF, MN",WYKOFF,MN,FILLMORE
55092,"WYOMING, MN",WYOMING,MN,CHISAGO
55397,"YOUNG AMERICA, MN",YOUNG AMERICA,MN,CARVER
55399,"YOUNG AMERICA, MN",YOUNG AMERICA,MN,CARVER
55398,"ZIMMERMAN, MN",ZIMMERMAN,MN,SHERBURNE
55991,"ZUMBRO FALLS, MN",ZUMBRO FALLS,MN,WABASHA
55992,"ZUMBROTA, MN",ZUMBROTA,MN,GOODHUE
